Navn;Stasjon;Tid(norsk normaltid);Høyeste middelvind (døgn);Høyeste vindkast (døgn);Middel av middelvind fra hovedobs. (døgn);Snødybde
Ljosland - Monen;SN41550;12.01.2020;-;-;-;0
Ljosland - Monen;SN41550;13.01.2020;-;-;-;1
Ljosland - Monen;SN41550;14.01.2020;-;-;-;7
Ljosland - Monen;SN41550;15.01.2020;-;-;-;10
Ljosland - Monen;SN41550;16.01.2020;-;-;-;7
Ljosland - Monen;SN41550;17.01.2020;-;-;-;9
Ljosland - Monen;SN41550;18.01.2020;-;-;-;7
Ljosland - Monen;SN41550;19.01.2020;-;-;-;6
Ljosland - Monen;SN41550;20.01.2020;-;-;-;6
Ljosland - Monen;SN41550;21.01.2020;-;-;-;0
Ljosland - Monen;SN41550;22.01.2020;-;-;-;0
Ljosland - Monen;SN41550;23.01.2020;-;-;-;0
Ljosland - Monen;SN41550;24.01.2020;-;-;-;0
Ljosland - Monen;SN41550;25.01.2020;-;-;-;0
Ljosland - Monen;SN41550;26.01.2020;-;-;-;0
Ljosland - Monen;SN41550;27.01.2020;-;-;-;0
Ljosland - Monen;SN41550;28.01.2020;-;-;-;2
Ljosland - Monen;SN41550;29.01.2020;-;-;-;14
Ljosland - Monen;SN41550;30.01.2020;-;-;-;15
Ljosland - Monen;SN41550;31.01.2020;-;-;-;25
Ljosland - Monen;SN41550;01.02.2020;-;-;-;14
Ljosland - Monen;SN41550;02.02.2020;-;-;-;7
Ljosland - Monen;SN41550;03.02.2020;-;-;-;7
Ljosland - Monen;SN41550;04.02.2020;-;-;-;18
Ljosland - Monen;SN41550;05.02.2020;-;-;-;16
Ljosland - Monen;SN41550;06.02.2020;-;-;-;6
Ljosland - Monen;SN41550;07.02.2020;-;-;-;5
Ljosland - Monen;SN41550;08.02.2020;-;-;-;4
Ljosland - Monen;SN41550;09.02.2020;-;-;-;8
Ljosland - Monen;SN41550;10.02.2020;-;-;-;11
Ljosland - Monen;SN41550;11.02.2020;-;-;-;20
Ljosland - Monen;SN41550;12.02.2020;-;-;-;31
Ljosland - Monen;SN41550;13.02.2020;-;-;-;33
Ljosland - Monen;SN41550;14.02.2020;-;-;-;33
Ljosland - Monen;SN41550;15.02.2020;-;-;-;33
Ljosland - Monen;SN41550;16.02.2020;-;-;-;28
Ljosland - Monen;SN41550;17.02.2020;-;-;-;22
Ljosland - Monen;SN41550;18.02.2020;-;-;-;18
Ljosland - Monen;SN41550;19.02.2020;-;-;-;20
Ljosland - Monen;SN41550;20.02.2020;-;-;-;22
Ljosland - Monen;SN41550;21.02.2020;-;-;-;20
Ljosland - Monen;SN41550;22.02.2020;-;-;-;14
Ljosland - Monen;SN41550;23.02.2020;-;-;-;26
Ljosland - Monen;SN41550;24.02.2020;-;-;-;34
Ljosland - Monen;SN41550;25.02.2020;-;-;-;35
Ljosland - Monen;SN41550;26.02.2020;-;-;-;35
Ljosland - Monen;SN41550;27.02.2020;-;-;-;44
Ljosland - Monen;SN41550;28.02.2020;-;-;-;43
Ljosland - Monen;SN41550;29.02.2020;-;-;-;43
Ljosland - Monen;SN41550;01.03.2020;-;-;-;60
Ljosland - Monen;SN41550;02.03.2020;-;-;-;64
Ljosland - Monen;SN41550;03.03.2020;-;-;-;59
Ljosland - Monen;SN41550;04.03.2020;-;-;-;73
Ljosland - Monen;SN41550;05.03.2020;-;-;-;70
Ljosland - Monen;SN41550;06.03.2020;-;-;-;65
Ljosland - Monen;SN41550;07.03.2020;-;-;-;64
Ljosland - Monen;SN41550;08.03.2020;-;-;-;65
Ljosland - Monen;SN41550;09.03.2020;-;-;-;59
Ljosland - Monen;SN41550;10.03.2020;-;-;-;55
Ljosland - Monen;SN41550;11.03.2020;-;-;-;54
Ljosland - Monen;SN41550;12.03.2020;-;-;-;59
Ljosland - Monen;SN41550;13.03.2020;-;-;-;58
Ljosland - Monen;SN41550;14.03.2020;-;-;-;58
Ljosland - Monen;SN41550;15.03.2020;-;-;-;65
Ljosland - Monen;SN41550;16.03.2020;-;-;-;60
Ljosland - Monen;SN41550;17.03.2020;-;-;-;55
Ljosland - Monen;SN41550;18.03.2020;-;-;-;53
Ljosland - Monen;SN41550;19.03.2020;-;-;-;53
Ljosland - Monen;SN41550;20.03.2020;-;-;-;52
Ljosland - Monen;SN41550;21.03.2020;-;-;-;51
Ljosland - Monen;SN41550;22.03.2020;-;-;-;51
Ljosland - Monen;SN41550;23.03.2020;-;-;-;50
Ljosland - Monen;SN41550;24.03.2020;-;-;-;50
Ljosland - Monen;SN41550;25.03.2020;-;-;-;49
Ljosland - Monen;SN41550;26.03.2020;-;-;-;46
Ljosland - Monen;SN41550;27.03.2020;-;-;-;44
Ljosland - Monen;SN41550;28.03.2020;-;-;-;42
Ljosland - Monen;SN41550;29.03.2020;-;-;-;41
Ljosland - Monen;SN41550;30.03.2020;-;-;-;41
Ljosland - Monen;SN41550;31.03.2020;-;-;-;40
Ljosland - Monen;SN41550;01.04.2020;-;-;-;39
Ljosland - Monen;SN41550;02.04.2020;-;-;-;37
Ljosland - Monen;SN41550;03.04.2020;-;-;-;41
Ljosland - Monen;SN41550;04.04.2020;-;-;-;42
Ljosland - Monen;SN41550;05.04.2020;-;-;-;40
Ljosland - Monen;SN41550;06.04.2020;-;-;-;39
Ljosland - Monen;SN41550;07.04.2020;-;-;-;36
Ljosland - Monen;SN41550;08.04.2020;-;-;-;31
Ljosland - Monen;SN41550;09.04.2020;-;-;-;29
Ljosland - Monen;SN41550;10.04.2020;-;-;-;26
Ljosland - Monen;SN41550;11.04.2020;-;-;-;26
Ljosland - Monen;SN41550;12.04.2020;-;-;-;22
Ljosland - Monen;SN41550;13.04.2020;-;-;-;20
Ljosland - Monen;SN41550;14.04.2020;-;-;-;18
Ljosland - Monen;SN41550;15.04.2020;-;-;-;14
Ljosland - Monen;SN41550;16.04.2020;-;-;-;12
Ljosland - Monen;SN41550;17.04.2020;-;-;-;8
Ljosland - Monen;SN41550;18.04.2020;-;-;-;5
Ljosland - Monen;SN41550;19.04.2020;-;-;-;3
Ljosland - Monen;SN41550;20.04.2020;-;-;-;0
Ljosland - Monen;SN41550;21.04.2020;-;-;-;0
Ljosland - Monen;SN41550;22.04.2020;-;-;-;0
Ljosland - Monen;SN41550;23.04.2020;-;-;-;0
Ljosland - Monen;SN41550;24.04.2020;-;-;-;0
Ljosland - Monen;SN41550;25.04.2020;-;-;-;0
Ljosland - Monen;SN41550;26.04.2020;-;-;-;0
Ljosland - Monen;SN41550;27.04.2020;-;-;-;0
Ljosland - Monen;SN41550;28.04.2020;-;-;-;0
Ljosland - Monen;SN41550;29.04.2020;-;-;-;0
Ljosland - Monen;SN41550;30.04.2020;-;-;-;0
Ljosland - Monen;SN41550;01.05.2020;-;-;-;2
Ljosland - Monen;SN41550;02.05.2020;-;-;-;0
Ljosland - Monen;SN41550;03.05.2020;-;-;-;0
Ljosland - Monen;SN41550;04.05.2020;-;-;-;0
Ljosland - Monen;SN41550;05.05.2020;-;-;-;0
Ljosland - Monen;SN41550;06.05.2020;-;-;-;0
Ljosland - Monen;SN41550;07.05.2020;-;-;-;0
Ljosland - Monen;SN41550;08.05.2020;-;-;-;0
Ljosland - Monen;SN41550;09.05.2020;-;-;-;0
Ljosland - Monen;SN41550;10.05.2020;-;-;-;0
Ljosland - Monen;SN41550;11.05.2020;-;-;-;0
Ljosland - Monen;SN41550;12.05.2020;-;-;-;0
Ljosland - Monen;SN41550;13.05.2020;-;-;-;0
Ljosland - Monen;SN41550;14.05.2020;-;-;-;0
Ljosland - Monen;SN41550;15.05.2020;-;-;-;0
Ljosland - Monen;SN41550;16.05.2020;-;-;-;1
Ljosland - Monen;SN41550;17.05.2020;-;-;-;0
Ljosland - Monen;SN41550;18.05.2020;-;-;-;0
Ljosland - Monen;SN41550;19.05.2020;-;-;-;0
Ljosland - Monen;SN41550;20.05.2020;-;-;-;0
Ljosland - Monen;SN41550;21.05.2020;-;-;-;0
Ljosland - Monen;SN41550;22.05.2020;-;-;-;0
Ljosland - Monen;SN41550;23.05.2020;-;-;-;0
Ljosland - Monen;SN41550;24.05.2020;-;-;-;0
Ljosland - Monen;SN41550;25.05.2020;-;-;-;0
Ljosland - Monen;SN41550;26.05.2020;-;-;-;0
Ljosland - Monen;SN41550;27.05.2020;-;-;-;0
Ljosland - Monen;SN41550;28.05.2020;-;-;-;0
Ljosland - Monen;SN41550;29.05.2020;-;-;-;0
Ljosland - Monen;SN41550;30.05.2020;-;-;-;0
Ljosland - Monen;SN41550;31.05.2020;-;-;-;0
Ljosland - Monen;SN41550;01.06.2020;-;-;-;0
Ljosland - Monen;SN41550;02.06.2020;-;-;-;0
Ljosland - Monen;SN41550;03.06.2020;-;-;-;0
Ljosland - Monen;SN41550;04.06.2020;-;-;-;0
Ljosland - Monen;SN41550;05.06.2020;-;-;-;0
Ljosland - Monen;SN41550;06.06.2020;-;-;-;0
Ljosland - Monen;SN41550;07.06.2020;-;-;-;0
Ljosland - Monen;SN41550;08.06.2020;-;-;-;0
Ljosland - Monen;SN41550;09.06.2020;-;-;-;0
Ljosland - Monen;SN41550;10.06.2020;-;-;-;0
Ljosland - Monen;SN41550;11.06.2020;-;-;-;0
Ljosland - Monen;SN41550;12.06.2020;-;-;-;0
Ljosland - Monen;SN41550;13.06.2020;-;-;-;0
Ljosland - Monen;SN41550;14.06.2020;-;-;-;0
Ljosland - Monen;SN41550;15.06.2020;-;-;-;0
Ljosland - Monen;SN41550;16.06.2020;-;-;-;0
Ljosland - Monen;SN41550;17.06.2020;-;-;-;0
Ljosland - Monen;SN41550;18.06.2020;-;-;-;0
Ljosland - Monen;SN41550;19.06.2020;-;-;-;0
Ljosland - Monen;SN41550;20.06.2020;-;-;-;0
Ljosland - Monen;SN41550;21.06.2020;-;-;-;0
Ljosland - Monen;SN41550;22.06.2020;-;-;-;0
Ljosland - Monen;SN41550;23.06.2020;-;-;-;0
Ljosland - Monen;SN41550;24.06.2020;-;-;-;0
Ljosland - Monen;SN41550;25.06.2020;-;-;-;0
Ljosland - Monen;SN41550;26.06.2020;-;-;-;0
Ljosland - Monen;SN41550;27.06.2020;-;-;-;0
Ljosland - Monen;SN41550;28.06.2020;-;-;-;0
Ljosland - Monen;SN41550;29.06.2020;-;-;-;0
Ljosland - Monen;SN41550;30.06.2020;-;-;-;0
Ljosland - Monen;SN41550;01.07.2020;-;-;-;0
Ljosland - Monen;SN41550;02.07.2020;-;-;-;0
Ljosland - Monen;SN41550;03.07.2020;-;-;-;0
Ljosland - Monen;SN41550;04.07.2020;-;-;-;0
Ljosland - Monen;SN41550;05.07.2020;-;-;-;0
Ljosland - Monen;SN41550;06.07.2020;-;-;-;0
Ljosland - Monen;SN41550;07.07.2020;-;-;-;0
Ljosland - Monen;SN41550;08.07.2020;-;-;-;0
Ljosland - Monen;SN41550;09.07.2020;-;-;-;0
Ljosland - Monen;SN41550;10.07.2020;-;-;-;0
Ljosland - Monen;SN41550;11.07.2020;-;-;-;0
Ljosland - Monen;SN41550;12.07.2020;-;-;-;0
Ljosland - Monen;SN41550;13.07.2020;-;-;-;0
Ljosland - Monen;SN41550;14.07.2020;-;-;-;0
Ljosland - Monen;SN41550;15.07.2020;-;-;-;0
Ljosland - Monen;SN41550;16.07.2020;-;-;-;0
Ljosland - Monen;SN41550;17.07.2020;-;-;-;0
Ljosland - Monen;SN41550;18.07.2020;-;-;-;0
Ljosland - Monen;SN41550;19.07.2020;-;-;-;0
Ljosland - Monen;SN41550;20.07.2020;-;-;-;0
Ljosland - Monen;SN41550;21.07.2020;-;-;-;0
Ljosland - Monen;SN41550;22.07.2020;-;-;-;0
Ljosland - Monen;SN41550;23.07.2020;-;-;-;0
Ljosland - Monen;SN41550;24.07.2020;-;-;-;0
Ljosland - Monen;SN41550;25.07.2020;-;-;-;0
Ljosland - Monen;SN41550;26.07.2020;-;-;-;0
Ljosland - Monen;SN41550;27.07.2020;-;-;-;0
Ljosland - Monen;SN41550;28.07.2020;-;-;-;0
Ljosland - Monen;SN41550;29.07.2020;-;-;-;0
Ljosland - Monen;SN41550;30.07.2020;-;-;-;0
Ljosland - Monen;SN41550;31.07.2020;-;-;-;0
Ljosland - Monen;SN41550;01.08.2020;-;-;-;0
Ljosland - Monen;SN41550;02.08.2020;-;-;-;0
Ljosland - Monen;SN41550;03.08.2020;-;-;-;0
Ljosland - Monen;SN41550;04.08.2020;-;-;-;0
Ljosland - Monen;SN41550;05.08.2020;-;-;-;0
Ljosland - Monen;SN41550;06.08.2020;-;-;-;0
Ljosland - Monen;SN41550;07.08.2020;-;-;-;0
Ljosland - Monen;SN41550;08.08.2020;-;-;-;0
Ljosland - Monen;SN41550;09.08.2020;-;-;-;0
Ljosland - Monen;SN41550;10.08.2020;-;-;-;0
Ljosland - Monen;SN41550;11.08.2020;-;-;-;0
Ljosland - Monen;SN41550;12.08.2020;-;-;-;0
Ljosland - Monen;SN41550;13.08.2020;-;-;-;0
Ljosland - Monen;SN41550;14.08.2020;-;-;-;0
Ljosland - Monen;SN41550;15.08.2020;-;-;-;0
Ljosland - Monen;SN41550;16.08.2020;-;-;-;0
Ljosland - Monen;SN41550;17.08.2020;-;-;-;0
Ljosland - Monen;SN41550;18.08.2020;-;-;-;0
Ljosland - Monen;SN41550;19.08.2020;-;-;-;0
Ljosland - Monen;SN41550;20.08.2020;-;-;-;0
Ljosland - Monen;SN41550;21.08.2020;-;-;-;0
Ljosland - Monen;SN41550;22.08.2020;-;-;-;0
Ljosland - Monen;SN41550;23.08.2020;-;-;-;0
Ljosland - Monen;SN41550;24.08.2020;-;-;-;0
Ljosland - Monen;SN41550;25.08.2020;-;-;-;0
Ljosland - Monen;SN41550;26.08.2020;-;-;-;0
Ljosland - Monen;SN41550;27.08.2020;-;-;-;0
Ljosland - Monen;SN41550;28.08.2020;-;-;-;0
Ljosland - Monen;SN41550;29.08.2020;-;-;-;0
Ljosland - Monen;SN41550;30.08.2020;-;-;-;0
Ljosland - Monen;SN41550;31.08.2020;-;-;-;0
Ljosland - Monen;SN41550;01.09.2020;-;-;-;0
Ljosland - Monen;SN41550;02.09.2020;-;-;-;0
Ljosland - Monen;SN41550;03.09.2020;-;-;-;0
Ljosland - Monen;SN41550;04.09.2020;-;-;-;0
Ljosland - Monen;SN41550;05.09.2020;-;-;-;0
Ljosland - Monen;SN41550;06.09.2020;-;-;-;0
Ljosland - Monen;SN41550;07.09.2020;-;-;-;0
Ljosland - Monen;SN41550;08.09.2020;-;-;-;0
Ljosland - Monen;SN41550;09.09.2020;-;-;-;0
Ljosland - Monen;SN41550;10.09.2020;-;-;-;0
Ljosland - Monen;SN41550;11.09.2020;-;-;-;0
Ljosland - Monen;SN41550;12.09.2020;-;-;-;0
Ljosland - Monen;SN41550;13.09.2020;-;-;-;0
Ljosland - Monen;SN41550;14.09.2020;-;-;-;0
Ljosland - Monen;SN41550;15.09.2020;-;-;-;0
Ljosland - Monen;SN41550;16.09.2020;-;-;-;0
Ljosland - Monen;SN41550;17.09.2020;-;-;-;0
Ljosland - Monen;SN41550;18.09.2020;-;-;-;0
Ljosland - Monen;SN41550;19.09.2020;-;-;-;0
Ljosland - Monen;SN41550;20.09.2020;-;-;-;0
Ljosland - Monen;SN41550;21.09.2020;-;-;-;0
Ljosland - Monen;SN41550;22.09.2020;-;-;-;0
Ljosland - Monen;SN41550;23.09.2020;-;-;-;0
Ljosland - Monen;SN41550;24.09.2020;-;-;-;0
Ljosland - Monen;SN41550;25.09.2020;-;-;-;0
Ljosland - Monen;SN41550;26.09.2020;-;-;-;0
Ljosland - Monen;SN41550;27.09.2020;-;-;-;0
Ljosland - Monen;SN41550;28.09.2020;-;-;-;0
Ljosland - Monen;SN41550;29.09.2020;-;-;-;0
Ljosland - Monen;SN41550;30.09.2020;-;-;-;0
Ljosland - Monen;SN41550;01.10.2020;-;-;-;0
Ljosland - Monen;SN41550;02.10.2020;-;-;-;0
Ljosland - Monen;SN41550;03.10.2020;-;-;-;0
Ljosland - Monen;SN41550;04.10.2020;-;-;-;0
Ljosland - Monen;SN41550;05.10.2020;-;-;-;0
Ljosland - Monen;SN41550;06.10.2020;-;-;-;0
Ljosland - Monen;SN41550;07.10.2020;-;-;-;0
Ljosland - Monen;SN41550;08.10.2020;-;-;-;0
Ljosland - Monen;SN41550;09.10.2020;-;-;-;0
Ljosland - Monen;SN41550;10.10.2020;-;-;-;0
Ljosland - Monen;SN41550;11.10.2020;-;-;-;0
Ljosland - Monen;SN41550;12.10.2020;-;-;-;0
Ljosland - Monen;SN41550;13.10.2020;-;-;-;0
Ljosland - Monen;SN41550;14.10.2020;-;-;-;0
Ljosland - Monen;SN41550;15.10.2020;-;-;-;0
Ljosland - Monen;SN41550;16.10.2020;-;-;-;0
Ljosland - Monen;SN41550;17.10.2020;-;-;-;0
Ljosland - Monen;SN41550;18.10.2020;-;-;-;0
Ljosland - Monen;SN41550;19.10.2020;-;-;-;0
Ljosland - Monen;SN41550;20.10.2020;-;-;-;10
Ljosland - Monen;SN41550;21.10.2020;-;-;-;5
Ljosland - Monen;SN41550;22.10.2020;-;-;-;0
Ljosland - Monen;SN41550;23.10.2020;-;-;-;0
Ljosland - Monen;SN41550;24.10.2020;-;-;-;0
Ljosland - Monen;SN41550;25.10.2020;-;-;-;0
Ljosland - Monen;SN41550;26.10.2020;-;-;-;0
Ljosland - Monen;SN41550;27.10.2020;-;-;-;0
Ljosland - Monen;SN41550;28.10.2020;-;-;-;0
Ljosland - Monen;SN41550;29.10.2020;-;-;-;0
Ljosland - Monen;SN41550;30.10.2020;-;-;-;0
Ljosland - Monen;SN41550;31.10.2020;-;-;-;0
Ljosland - Monen;SN41550;01.11.2020;-;-;-;0
Ljosland - Monen;SN41550;02.11.2020;-;-;-;0
Ljosland - Monen;SN41550;03.11.2020;-;-;-;0
Ljosland - Monen;SN41550;04.11.2020;-;-;-;0
Ljosland - Monen;SN41550;05.11.2020;-;-;-;0
Ljosland - Monen;SN41550;06.11.2020;-;-;-;0
Ljosland - Monen;SN41550;07.11.2020;-;-;-;0
Ljosland - Monen;SN41550;08.11.2020;-;-;-;0
Ljosland - Monen;SN41550;09.11.2020;-;-;-;0
Ljosland - Monen;SN41550;10.11.2020;-;-;-;0
Ljosland - Monen;SN41550;11.11.2020;-;-;-;0
Ljosland - Monen;SN41550;12.11.2020;-;-;-;0
Ljosland - Monen;SN41550;13.11.2020;-;-;-;0
Ljosland - Monen;SN41550;14.11.2020;-;-;-;0
Ljosland - Monen;SN41550;15.11.2020;-;-;-;0
Ljosland - Monen;SN41550;16.11.2020;-;-;-;0
Ljosland - Monen;SN41550;17.11.2020;-;-;-;0
Ljosland - Monen;SN41550;18.11.2020;-;-;-;0
Ljosland - Monen;SN41550;19.11.2020;-;-;-;0
Ljosland - Monen;SN41550;20.11.2020;-;-;-;3
Ljosland - Monen;SN41550;21.11.2020;-;-;-;2
Ljosland - Monen;SN41550;22.11.2020;-;-;-;0
Ljosland - Monen;SN41550;23.11.2020;-;-;-;0
Ljosland - Monen;SN41550;24.11.2020;-;-;-;0
Ljosland - Monen;SN41550;25.11.2020;-;-;-;0
Ljosland - Monen;SN41550;26.11.2020;-;-;-;0
Ljosland - Monen;SN41550;27.11.2020;-;-;-;0
Ljosland - Monen;SN41550;28.11.2020;-;-;-;0
Ljosland - Monen;SN41550;29.11.2020;-;-;-;0
Ljosland - Monen;SN41550;30.11.2020;-;-;-;0
Ljosland - Monen;SN41550;01.12.2020;-;-;-;0
Ljosland - Monen;SN41550;02.12.2020;-;-;-;0
Ljosland - Monen;SN41550;03.12.2020;-;-;-;10
Ljosland - Monen;SN41550;04.12.2020;-;-;-;25
Ljosland - Monen;SN41550;05.12.2020;-;-;-;28
Ljosland - Monen;SN41550;06.12.2020;-;-;-;32
Ljosland - Monen;SN41550;07.12.2020;-;-;-;30
Ljosland - Monen;SN41550;08.12.2020;-;-;-;22
Ljosland - Monen;SN41550;09.12.2020;-;-;-;16
Ljosland - Monen;SN41550;10.12.2020;-;-;-;16
Ljosland - Monen;SN41550;11.12.2020;-;-;-;24
Ljosland - Monen;SN41550;12.12.2020;-;-;-;25
Ljosland - Monen;SN41550;13.12.2020;-;-;-;25
Ljosland - Monen;SN41550;14.12.2020;-;-;-;24
Ljosland - Monen;SN41550;15.12.2020;-;-;-;27
Ljosland - Monen;SN41550;16.12.2020;-;-;-;26
Ljosland - Monen;SN41550;17.12.2020;-;-;-;22
Ljosland - Monen;SN41550;18.12.2020;-;-;-;21
Ljosland - Monen;SN41550;19.12.2020;-;-;-;20
Ljosland - Monen;SN41550;20.12.2020;-;-;-;17
Ljosland - Monen;SN41550;21.12.2020;-;-;-;16
Ljosland - Monen;SN41550;22.12.2020;-;-;-;15
Ljosland - Monen;SN41550;23.12.2020;-;-;-;14
Ljosland - Monen;SN41550;24.12.2020;-;-;-;14
Ljosland - Monen;SN41550;25.12.2020;-;-;-;14
Ljosland - Monen;SN41550;26.12.2020;-;-;-;17
Ljosland - Monen;SN41550;27.12.2020;-;-;-;37
Ljosland - Monen;SN41550;28.12.2020;-;-;-;43
Ljosland - Monen;SN41550;29.12.2020;-;-;-;60
Ljosland - Monen;SN41550;30.12.2020;-;-;-;60
Ljosland - Monen;SN41550;31.12.2020;-;-;-;56
Ljosland - Monen;SN41550;01.01.2021;-;-;-;58
Ljosland - Monen;SN41550;02.01.2021;-;-;-;58
Ljosland - Monen;SN41550;03.01.2021;-;-;-;58
Ljosland - Monen;SN41550;04.01.2021;-;-;-;58
Ljosland - Monen;SN41550;05.01.2021;-;-;-;57
Ljosland - Monen;SN41550;06.01.2021;-;-;-;55
Ljosland - Monen;SN41550;07.01.2021;-;-;-;53
Ljosland - Monen;SN41550;08.01.2021;-;-;-;51
Ljosland - Monen;SN41550;09.01.2021;-;-;-;50
Ljosland - Monen;SN41550;10.01.2021;-;-;-;52
Ljosland - Monen;SN41550;11.01.2021;-;-;-;62
Ljosland - Monen;SN41550;12.01.2021;-;-;-;62
Ljosland - Monen;SN41550;13.01.2021;-;-;-;55
Ljosland - Monen;SN41550;14.01.2021;-;-;-;55
Ljosland - Monen;SN41550;15.01.2021;-;-;-;55
Ljosland - Monen;SN41550;16.01.2021;-;-;-;54
Ljosland - Monen;SN41550;17.01.2021;-;-;-;53
Ljosland - Monen;SN41550;18.01.2021;-;-;-;55
Ljosland - Monen;SN41550;19.01.2021;-;-;-;60
Ljosland - Monen;SN41550;20.01.2021;-;-;-;65
Ljosland - Monen;SN41550;21.01.2021;-;-;-;80
Ljosland - Monen;SN41550;22.01.2021;-;-;-;100
Ljosland - Monen;SN41550;23.01.2021;-;-;-;93
Ljosland - Monen;SN41550;24.01.2021;-;-;-;90
Ljosland - Monen;SN41550;25.01.2021;-;-;-;89
Ljosland - Monen;SN41550;26.01.2021;-;-;-;88
Ljosland - Monen;SN41550;27.01.2021;-;-;-;88
Ljosland - Monen;SN41550;28.01.2021;-;-;-;88
Ljosland - Monen;SN41550;29.01.2021;-;-;-;88
Ljosland - Monen;SN41550;30.01.2021;-;-;-;88
Ljosland - Monen;SN41550;31.01.2021;-;-;-;88
Ljosland - Monen;SN41550;01.02.2021;-;-;-;89
Ljosland - Monen;SN41550;02.02.2021;-;-;-;88
Ljosland - Monen;SN41550;03.02.2021;-;-;-;88
Ljosland - Monen;SN41550;04.02.2021;-;-;-;88
Ljosland - Monen;SN41550;05.02.2021;-;-;-;88
Ljosland - Monen;SN41550;06.02.2021;-;-;-;88
Ljosland - Monen;SN41550;07.02.2021;-;-;-;88
Ljosland - Monen;SN41550;08.02.2021;-;-;-;88
Ljosland - Monen;SN41550;09.02.2021;-;-;-;88
Ljosland - Monen;SN41550;10.02.2021;-;-;-;88
Ljosland - Monen;SN41550;11.02.2021;-;-;-;88
Ljosland - Monen;SN41550;12.02.2021;-;-;-;88
Ljosland - Monen;SN41550;13.02.2021;-;-;-;88
Ljosland - Monen;SN41550;14.02.2021;-;-;-;88
Ljosland - Monen;SN41550;15.02.2021;-;-;-;88
Ljosland - Monen;SN41550;16.02.2021;-;-;-;92
Ljosland - Monen;SN41550;17.02.2021;-;-;-;100
Ljosland - Monen;SN41550;18.02.2021;-;-;-;107
Ljosland - Monen;SN41550;19.02.2021;-;-;-;105
Ljosland - Monen;SN41550;20.02.2021;-;-;-;102
Ljosland - Monen;SN41550;21.02.2021;-;-;-;100
Ljosland - Monen;SN41550;22.02.2021;-;-;-;99
Ljosland - Monen;SN41550;23.02.2021;-;-;-;97
Ljosland - Monen;SN41550;24.02.2021;-;-;-;92
Ljosland - Monen;SN41550;25.02.2021;-;-;-;88
Ljosland - Monen;SN41550;26.02.2021;-;-;-;82
Ljosland - Monen;SN41550;27.02.2021;-;-;-;73
Ljosland - Monen;SN41550;28.02.2021;-;-;-;70
Ljosland - Monen;SN41550;01.03.2021;-;-;-;68
Ljosland - Monen;SN41550;02.03.2021;-;-;-;67
Ljosland - Monen;SN41550;03.03.2021;-;-;-;66
Ljosland - Monen;SN41550;04.03.2021;-;-;-;65
Ljosland - Monen;SN41550;05.03.2021;-;-;-;65
Ljosland - Monen;SN41550;06.03.2021;-;-;-;65
Ljosland - Monen;SN41550;07.03.2021;-;-;-;65
Ljosland - Monen;SN41550;08.03.2021;-;-;-;65
Ljosland - Monen;SN41550;09.03.2021;-;-;-;65
Ljosland - Monen;SN41550;10.03.2021;-;-;-;65
Ljosland - Monen;SN41550;11.03.2021;-;-;-;96
Ljosland - Monen;SN41550;12.03.2021;-;-;-;90
Ljosland - Monen;SN41550;13.03.2021;-;-;-;90
Ljosland - Monen;SN41550;14.03.2021;-;-;-;86
Ljosland - Monen;SN41550;15.03.2021;-;-;-;86
Ljosland - Monen;SN41550;16.03.2021;-;-;-;86
Ljosland - Monen;SN41550;17.03.2021;-;-;-;85
Ljosland - Monen;SN41550;18.03.2021;-;-;-;85
Ljosland - Monen;SN41550;19.03.2021;-;-;-;84
Ljosland - Monen;SN41550;20.03.2021;-;-;-;82
Ljosland - Monen;SN41550;21.03.2021;-;-;-;80
Ljosland - Monen;SN41550;22.03.2021;-;-;-;77
Ljosland - Monen;SN41550;23.03.2021;-;-;-;73
Ljosland - Monen;SN41550;24.03.2021;-;-;-;70
Ljosland - Monen;SN41550;25.03.2021;-;-;-;67
Ljosland - Monen;SN41550;26.03.2021;-;-;-;63
Ljosland - Monen;SN41550;27.03.2021;-;-;-;60
Ljosland - Monen;SN41550;28.03.2021;-;-;-;60
Ljosland - Monen;SN41550;29.03.2021;-;-;-;54
Ljosland - Monen;SN41550;30.03.2021;-;-;-;40
Ljosland - Monen;SN41550;31.03.2021;-;-;-;30
Ljosland - Monen;SN41550;01.04.2021;-;-;-;25
Ljosland - Monen;SN41550;02.04.2021;-;-;-;24
Ljosland - Monen;SN41550;03.04.2021;-;-;-;24
Ljosland - Monen;SN41550;04.04.2021;-;-;-;23
Ljosland - Monen;SN41550;05.04.2021;-;-;-;21
Ljosland - Monen;SN41550;06.04.2021;-;-;-;21
Ljosland - Monen;SN41550;07.04.2021;-;-;-;21
Ljosland - Monen;SN41550;08.04.2021;-;-;-;23
Ljosland - Monen;SN41550;09.04.2021;-;-;-;33
Ljosland - Monen;SN41550;10.04.2021;-;-;-;33
Ljosland - Monen;SN41550;11.04.2021;-;-;-;30
Ljosland - Monen;SN41550;12.04.2021;-;-;-;29
Ljosland - Monen;SN41550;13.04.2021;-;-;-;29
Ljosland - Monen;SN41550;14.04.2021;-;-;-;28
Ljosland - Monen;SN41550;15.04.2021;-;-;-;27
Ljosland - Monen;SN41550;16.04.2021;-;-;-;25
Ljosland - Monen;SN41550;17.04.2021;-;-;-;23
Ljosland - Monen;SN41550;18.04.2021;-;-;-;18
Ljosland - Monen;SN41550;19.04.2021;-;-;-;16
